f66eabfbb137434bbdce3dfa7b43e9ee	Reparos e Manutenção	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	48b2253a77394207a0c16c5e00318723		Reparos e Manutenção	0	0
e8d2ae32f0364ce5a8628a55e6c88aab	Taxas Bancárias	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Taxas Bancárias	0	0
6854ace23a6d4c07941beb4af5d8494e	Livros	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Livros	0	0
4887734f972348fea0238527c504ab67	Tv por assinatura	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Tv por assinatura	0	0
4debf9f76d87432cbd4ddacdd55ef53a	Doações	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Doações	0	0
840dc5408e474795b3eae2194967ba12	Vestuário	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Vestuário	0	0
e1337a417b574232898e809b4efe4935	Computador	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Computador	0	0
624fdb95d25441209a57dcec168ba6c0	Refeições Fora	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Refeições Fora	0	0
b4302ab358094cc5a4f8552b0c761f6d	Educação	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Educação	0	0
743faa47074245c0a5463bb3cb13ccfa	Diversão	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Diversão	0	0
3d4aff1a102c4e7db4914bd1f57a8316	Música/Cinema	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	743faa47074245c0a5463bb3cb13ccfa		Música/Cinema	0	0
c9eca50e4c63403b8971bb924191e7cb	Passeios	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	743faa47074245c0a5463bb3cb13ccfa		Passeios	0	0
28e2acc1950b47d4852fabd6bc32c2e5	Viagens	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	743faa47074245c0a5463bb3cb13ccfa		Viagens	0	0
24ff3f5778274677b82bab0b4052faea	Presentes	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Presentes	0	0
5b282a05f28a41e1a0e129ed637afa50	Mercearia	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Mercearia	0	0
016ff88fcf7f44c19b86af15a0ea08d3	Passatempos	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Passatempos	0	0
d78e0b1212bf43de97b5390809dae508	Seguro	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Seguro	0	0
909b9d7025664050b4bbb9cf57615e88	Seguro Automóvel	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	d78e0b1212bf43de97b5390809dae508		Seguro Automóvel	0	0
5f03a622de054bbc96904f8e0085fcb9	Seguro Saúde	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	d78e0b1212bf43de97b5390809dae508		Seguro Saúde	0	0
afb0a25457bf4322ab7b6e3414408e20	Seguro de Vida	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	d78e0b1212bf43de97b5390809dae508		Seguro de Vida	0	0
f8f87a370bd64bcbbf88578cc95ed8ec	Lavandaria	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Lavandaria	0	0
8397f2e89bcb4d43b20b69ba505a95a5	Despesas com Saúde	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Despesas com Saúde	0	0
957b548bbf8a4f46a97f622ab96ecd78	Outras	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Outras	0	0
b53eb995ed454d6595f2b32a401abc6c	Internet	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Internet	0	0
7dfcd0827cb04ae29f34e18ff8e4bb08	Telefone	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Telefone	0	0
310c66bb1bd3473a8b43f7a26886227a	Transportes Públicos	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Transportes Públicos	0	0
ccab8b7449a949a291016cbe64cebd46	Assinaturas	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Assinaturas de jornais, revistas...	0	0
5b65430de5524e8abeacf4ac4d823536	Material de Escritório	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Material de Escritório	0	0
c78dbd8d78d04e66aa63a248348e8a28	Serviços	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	94a63b32a1d6464eb405b58806cee235		Serviços	0	0
7d6e91b786834e299899946c4e07ff85	Eletricidade	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	c78dbd8d78d04e66aa63a248348e8a28		Eletricidade	0	0
a1da1459e042425a90f0c8d63a2973fd	Gás	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	c78dbd8d78d04e66aa63a248348e8a28		Gás	0	0
5915763c587b41b0a686ed98eb57a5d1	Água	EXPENSE	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	c78dbd8d78d04e66aa63a248348e8a28		Água	0	0
dc810822c0404ed6866e4743b526afb1	Líquido	EQUITY	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	f41d623814024f18a4c6760e91cae315		Líquido	0	0
1869a1b622c4452685a92322415301a3	Saldos Iniciais	EQUITY	c40ba4d8-8bc3-438b-b036-eaaaf5914322	100	0	dc810822c0404ed6866e4743b526afb1		Saldos Iniciais	0	0
570dae9376bd452a86cb2d5ff47a603a	Template Root	ROOT	c40ba4d8-8bc3-438b-b036-eaaaf5914322	0	0				0	0
